[Header]\r\n2012-07-03 15:18:56,491 [7528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:10:28,500 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:10:28,500 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:10:31,815 [3616] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:10:31,815 [3616] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:10:31,815 [3616] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:10:31,815 [3616] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
[Footer]\r\n[Header]\r\n2012-07-10 17:10:53,302 [8892] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:10:53,318 [8892] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:10:54,102 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:10:54,102 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:10:54,139 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:10:54,139 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:10:57,987 [6360] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:10:57,987 [6360] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:10:57,987 [6360] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:10:57,987 [6360] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:10:59,325 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:10:59,325 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:10:59,325 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:10:59,325 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:11:08,759 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:11:08,759 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:11:08,759 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:11:08,759 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:11:08,778 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:11:08,778 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:11:08,778 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:11:08,778 [6688] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:11:08,793 [6360] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:11:08,793 [6360] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:11:08,793 [6360] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:11:08,793 [6360] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
[Footer]\r\n[Header]\r\n2012-07-10 17:18:06,009 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:18:06,025 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:18:06,838 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:18:06,841 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:18:06,863 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:18:06,863 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:18:10,025 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:18:10,025 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:18:10,025 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:18:10,025 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:18:11,350 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:18:11,350 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:18:11,350 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:18:11,350 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:18:15,427 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:18:15,427 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:18:15,427 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:18:15,427 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:18:15,443 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:18:15,443 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:18:15,443 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:18:15,443 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:18:29,341 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:18:29,341 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:18:29,341 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:18:29,341 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:18:29,341 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:18:29,341 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:18:29,341 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:18:29,341 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:05,474 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:19:05,474 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:19:05,474 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:19:05,474 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:08,435 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:19:08,435 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:19:08,435 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:19:08,435 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:09,347 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:19:09,347 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:19:09,347 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:19:09,347 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:12,688 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:19:12,688 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:19:12,688 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:19:12,688 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:12,688 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:19:12,688 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:12,688 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:19:12,688 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:13,624 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:19:13,624 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:19:13,624 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:19:13,624 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:19,056 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:19:19,056 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:19:19,056 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:19:19,056 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:20,036 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:19:20,036 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:19:20,036 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:19:20,036 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:23,195 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:19:23,195 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:19:23,195 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:19:23,195 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:23,195 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:19:23,195 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:23,195 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:19:23,195 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:19:25,029 [7544] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:19:25,029 [7544] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:19:25,029 [7544] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:19:25,029 [7544] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
[Footer]\r\n[Header]\r\n2012-07-10 17:21:18,636 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:21:18,636 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:21:19,570 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:21:19,570 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:21:19,595 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:21:19,595 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:21:22,451 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:21:22,451 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:21:22,451 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:21:22,451 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:21:23,688 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:21:23,688 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:21:23,688 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:21:23,688 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:21:28,127 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:21:28,127 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:21:28,127 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:21:28,127 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:21:28,143 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:21:28,143 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:21:28,143 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:21:28,143 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:21:29,209 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:21:29,209 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:21:29,209 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:21:29,209 [4528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:22:41,563 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:22:41,563 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:22:41,563 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:22:41,563 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:22:44,087 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:22:44,087 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:22:44,087 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:22:44,087 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:22:45,371 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:22:45,371 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:22:45,371 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:22:45,371 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:22:50,549 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:22:50,549 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:22:50,549 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:22:50,549 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:22:50,549 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:22:50,549 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:22:50,549 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:22:50,549 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:22:52,275 [6768] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:22:52,275 [6768] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:22:52,275 [6768] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:22:52,275 [6768] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:22:55,535 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:22:55,535 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:22:55,535 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:22:55,535 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:22:56,527 [6768] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:22:56,527 [6768] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:22:56,527 [6768] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:22:56,527 [6768] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:23:02,864 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:23:02,864 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:23:02,864 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:23:02,864 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:23:02,879 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:23:02,879 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:24:06,050 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:24:06,050 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:24:06,050 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:24:06,050 [4012] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:24:07,775 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:24:07,775 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:24:07,775 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:24:07,775 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:24:09,853 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:24:09,853 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:24:09,853 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:24:09,853 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:24:11,134 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:24:11,134 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:24:11,134 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:24:11,134 [6344] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:24:15,226 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 17:24:15,226 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 17:24:15,226 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 17:24:15,226 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:24:15,226 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 17:24:15,226 [2896] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 17:24:19,426 [7136] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
